ds,avg_passenger_count,sum_passenger_count,log_sum_passenger_count,avg_trip_distance,sum_trip_distance,log_sum_trip_distance,avg_fare_amount,sum_fare_amount,log_sum_fare_amount,avg_tip_amount,sum_tip_amount,log_sum_tip_amount
2015-4-19,1.7276411,5969.0,3.775901579,3.148263386,10877.25,4.03651911,12.6910275,43847.5,4.641944837,1.589267728,5490.92,3.739645116
2015-4-20,1.627438231,5006.0,3.699490845,2.942873862,9052.28,3.956757979,12.79629714,39361.41,4.595070647,1.744873212,5367.23,3.729750206
2015-4-21,1.627801333,5375.0,3.730378469,2.935902483,9694.35,3.986518695,12.991702,42898.6,4.632443119,1.818879467,6005.94,3.778580989
2015-4-22,1.644485521,5338.0,3.727378569,3638.071322,11809179.51,7.072219724,13.00093962,42201.05,4.625323257,1.818040665,5901.36,3.770952109
2015-4-23,1.650334076,5928.0,3.772908195,3.006216592,10798.33,4.033356595,13.46932071,48381.8,4.684682022,1.853182071,6656.63,3.823254418
2015-4-24,1.672467022,5959.0,3.775173385,3.029522874,10794.19,4.033190058,13.55994948,48314.1,4.684073894,1.808422678,6443.41,3.809115767
2015-4-25,1.734065934,6312.0,3.80016699,2.886788462,10507.91,4.021516344,12.52233516,45581.3,4.658786707,1.554107143,5656.95,3.75258234
2015-4-26,1.708649469,5630.0,3.750508395,3.352962064,11048.01,4.043284059,13.45479818,44333.56,4.646732607,1.71416085,5648.16,3.751906991
2015-4-27,1.631266491,4946.0,3.694254112,3.015547493,9143.14,3.96109537,12.64802111,38348.8,4.583751779,1.681296174,5097.69,3.707373422
2015-4-28,1.624522293,5101.0,3.707655324,2.820334395,8855.85,3.947230252,12.54118153,39379.31,4.595268102,1.71338535,5380.03,3.730784697
2015-4-29,1.660547604,5337.0,3.727297203,2.942899813,9458.48,3.97582135,13.30899191,42775.1,4.631191034,1.8261201,5869.15,3.768575209
2015-4-30,1.64057971,5660.0,3.752816431,2.941826087,10149.3,4.00643609,13.27348406,45793.52,4.660804028,1.825286957,6297.24,3.799150245
2015-5-1,1.667244367,5772.0,3.761326322,2.951247834,10217.22,4.009332745,13.20820624,45726.81,4.660170905,1.685909879,5836.62,3.766161419
2015-5-2,1.695442359,6324.0,3.800991861,2.81183378,10488.14,4.020698476,12.08887399,45091.5,4.654094683,1.453375335,5421.09,3.734086617
2015-5-3,1.729291717,5762.0,3.760573254,3.347812125,11154.91,4.047466071,13.11429772,43696.84,4.640450031,1.612920168,5374.25,3.730317865
2015-5-4,1.68045745,4996.0,3.69862243,3.148990918,9361.95,3.971366317,13.2084931,39268.85,4.594048183,1.755159771,5218.09,3.717511565
2015-5-5,1.66112138,5392.0,3.731749884,2.856309304,9271.58,3.96715375,12.76014787,41419.44,4.617204223,1.737347505,5639.43,3.75123521
2015-5-6,1.677186655,5580.0,3.746634199,2.916837992,9704.32,3.986965109,13.06922152,43481.3,4.63830252,1.871328524,6225.91,3.794202838
2015-5-7,1.608095952,5363.0,3.729407797,2.991826087,9977.74,3.999032183,13.42843178,44783.82,4.651121136,1.816785607,6058.98,3.782399519
2015-5-8,1.681912068,5700.0,3.755874856,3.093608734,10484.24,4.020536954,13.58385364,46035.68,4.663094563,1.773473001,6010.3,3.77889615
2015-5-9,1.726817043,6201.0,3.792461731,2.903277639,10425.67,4.018103974,12.33258145,44286.3,4.646269398,1.485655806,5334.99,3.72713361
2015-5-10,1.683290978,5299.0,3.72419392,3.226048285,10155.6,4.006705587,13.07595299,41163.1,4.614508074,1.677887548,5281.99,3.722797575
2015-5-11,1.689956332,5031.0,3.701654317,3.069418878,9137.66,3.960834995,13.41199194,39927.5,4.601272118,1.811676184,5393.36,3.73185941
2015-5-12,1.63128664,5287.0,3.72320931,2.96501697,9609.62,3.982706214,13.35699475,43290.02,4.636387786,1.87917618,6090.41,3.78464653
2015-5-13,1.644262791,5431.0,3.734879803,2.979391462,9840.93,3.993036143,13.61967908,44985.8,4.653075448,1.875310324,6194.15,3.791981718
2015-5-14,1.66344994,5516.0,3.741624258,3.217943305,10670.7,4.02819291,14.4140953,47797.14,4.679401911,2.03789807,6757.67,3.82979698
2015-5-15,1.665412446,5754.0,3.759969858,3.012474674,10408.1,4.017371456,13.64463965,47142.23,4.673410122,1.707507959,5899.44,3.770810789
2015-5-16,1.751045442,6281.0,3.798028793,3.038371899,10898.64,4.037372307,13.31150265,47748.36,4.67895846,1.626618344,5834.68,3.766017042
2015-5-17,1.719393939,5674.0,3.753889331,3.38020303,11154.67,4.047456727,13.70418182,45223.8,4.655367052,1.7524,5782.92,3.762147184
2015-5-18,1.623385227,4901.0,3.690284703,3.190208678,9631.24,3.983682205,13.58531302,41014.06,4.612932762,1.795240146,5419.83,3.733985665
2015-5-19,1.603860294,5235.0,3.718916686,3.127567402,10208.38,4.008956828,13.66945466,44617.1,4.649501339,1.925327819,6284.27,3.798254836
2015-5-20,1.667851852,5629.0,3.750431249,3.185401481,10750.73,4.031437955,14.01928889,47315.1,4.674999762,1.887588148,6370.61,3.804181019
2015-5-21,1.694994179,5824.0,3.765221366,2.901216531,9968.58,3.998633299,13.25219441,45534.54,4.658340954,1.806623981,6207.56,3.792920926
2015-5-22,1.668114144,5378.0,3.730620798,3.15167804,10161.01,4.006936879,13.79477667,44474.36,4.648109707,1.67882134,5412.52,3.733399514
2015-5-23,1.755150287,5197.0,3.715752717,3.019756839,8941.5,3.951410381,12.40115164,36719.81,4.564900425,1.412917933,4183.65,3.621555345
2015-5-24,1.795256917,4542.0,3.65724713,5.155090909,13042.38,4.11535685,12.40648617,31388.41,4.496769317,1.391849802,3521.38,3.546712893
2015-5-25,1.740675735,3967.0,3.5984622,3.48295305,7937.65,3.899691945,13.01088635,29651.81,4.472051209,1.574269416,3587.76,3.554823384
2015-5-26,1.645792564,5046.0,3.702947246,3.054367254,9364.69,3.971493405,13.03065884,39952.0,4.601538525,1.688871494,5178.08,3.714168756
2015-5-27,1.632678911,5156.0,3.712312909,2.918480051,9216.56,3.964568855,13.26261875,41883.35,4.622041411,1.75591197,5545.17,3.743914865
2015-5-28,1.649522636,5356.0,3.728840568,3.032057284,9845.09,3.993219691,13.83634124,44926.6,4.652503553,1.909217739,6199.23,3.79233775
2015-5-29,1.645323104,5576.0,3.746322765,2.899563293,9826.62,3.992404162,13.12314842,44474.35,4.64810961,1.741165536,5900.81,3.770911631
2015-5-30,1.685780481,5821.0,3.764997599,2.939362873,10149.62,4.006449783,12.69390385,43832.05,4.641791783,1.578467999,5450.45,3.73643236
2015-5-31,1.728872025,5012.0,3.700011062,3.223859952,9345.97,3.970624383,13.83166954,40098.01,4.60312282,1.717399103,4978.74,3.697119447
2015-6-1,1.685305996,5425.0,3.734399743,3.03435539,9767.59,3.989787422,13.32255669,42885.31,4.632308554,1.776803355,5719.53,3.757360342
2015-6-2,1.604111601,5462.0,3.737351696,2.838881057,9666.39,3.985264313,13.20845815,44974.8,4.652969241,1.848378855,6293.73,3.798908108
2015-6-3,1.657326328,5678.0,3.754195388,2.992469352,10252.2,4.01081707,13.5020286,46257.95,4.665186382,1.878514302,6435.79,3.808601865
2015-6-4,1.672094329,5956.0,3.774954689,2.924592925,10417.4,4.01775934,13.55800112,48293.6,4.683889581,1.850207748,6590.44,3.818914411
2015-6-5,1.692779481,6072.0,3.783331763,2.889807639,10365.74,4.015600311,13.09022582,46954.64,4.671678515,1.778787287,6380.51,3.804855394
2015-6-6,1.754072096,6569.0,3.817499262,2.95846729,11079.46,4.044518594,12.55579172,47021.44,4.672295925,1.501719626,5623.94,3.750040679
2015-6-7,1.775997582,5875.0,3.769007871,3.367902056,11141.02,4.046924954,13.64020859,45121.81,4.654386512,1.683591294,5569.32,3.745802172
2015-6-8,1.690920798,5252.0,3.720324717,3.119864778,9690.3,3.986337222,13.10081777,40691.14,4.609499857,1.810289762,5622.76,3.749949547
2015-6-9,1.649319213,5451.0,3.736476182,2.843857791,9398.95,3.973079339,13.0097761,42997.31,4.633441286,1.672556732,5527.8,3.742552322
2015-6-10,1.678748904,5743.0,3.759138816,2.909125987,9952.12,3.997915604,13.1055247,44834.0,4.651607487,1.818947676,6222.62,3.793973281
2015-6-11,1.672553967,5966.0,3.775683249,3.134852817,11182.02,4.048520265,13.53567424,48281.75,4.683783003,1.812147463,6463.93,3.810496645
2015-6-12,1.693153698,6158.0,3.789439685,2.939939511,10692.56,4.029081696,13.12329942,47729.44,4.678786339,1.734544955,6308.54,3.799928861
2015-6-13,1.733614627,6163.0,3.789792168,2.908300985,10339.01,4.014478955,12.54052321,44581.56,4.649155261,1.49683263,5321.24,3.726012847
2015-6-14,1.732870224,5488.0,3.739414103,3.268995895,10352.91,4.015062439,13.21799811,41861.4,4.621813749,1.654717398,5240.49,3.719371897
2015-6-15,1.664696223,5069.0,3.704922291,3.067323481,9340.0,3.970346876,12.99819376,39579.5,4.597470304,1.879119869,5721.92,3.757541782
2015-6-16,1.675531915,5355.0,3.728759475,2.9234199,9343.25,3.97049797,13.08923655,41833.2,4.621521087,1.805722778,5771.09,3.761257847
2015-6-17,1.627824019,5476.0,3.738463439,2.984545184,10040.01,4.001734145,13.38751784,45035.61,4.65355605,1.872065993,6297.63,3.799177141
2015-6-18,1.657977657,5788.0,3.762528522,2.905582928,10143.39,4.006183124,13.16128616,45946.05,4.662248181,1.827911773,6381.24,3.804905079
2015-6-19,1.667896679,5876.0,3.769081787,2.990102186,10534.13,4.022598674,13.18311098,46444.1,4.666930551,1.788799319,6301.94,3.799474264
2015-6-20,1.723372337,5744.0,3.759214431,2.998094809,9992.65,3.999680676,12.61969997,42061.46,4.623884343,1.528157816,5093.35,3.707003521
2015-6-21,1.707676491,4983.0,3.697490887,3.245466073,9470.27,3.976362361,12.8642255,37537.81,4.574468932,1.618187114,4721.87,3.674114026
2015-6-22,1.660633484,5138.0,3.7107941,3.1437298,9726.7,3.987965521,13.12529089,40609.65,4.608629246,1.700484809,5261.3,3.721093066
2015-6-23,1.675699821,5627.0,3.750276915,2.86244193,9612.08,3.982817377,12.81782311,43042.25,4.633894966,1.717596784,5767.69,3.76100191
2015-6-24,1.656611822,5437.0,3.735359333,2.874177331,9433.05,3.974652136,13.09698355,42984.3,4.633309859,1.754430225,5758.04,3.760274678
2015-6-25,1.679699248,5585.0,3.747023177,3.118857143,10370.2,4.015787132,13.75548271,45736.98,4.660267485,1.875329323,6235.47,3.794869194
2015-6-26,1.652197954,5976.0,3.776410589,3.034224495,10974.79,4.040396219,13.40320708,48479.4,4.685557236,1.741567597,6299.25,3.799288845
2015-6-27,1.738400228,6107.0,3.78582792,2.877497865,10108.65,4.00469316,12.69916026,44612.15,4.649453154,1.491878736,5240.97,3.719411674
2015-6-28,1.749395092,5061.0,3.704236337,3.201911511,9263.13,3.966757759,13.56234359,39235.86,4.593683176,1.701244383,4921.7,3.692115138
2015-6-29,1.666327569,4914.0,3.691435152,3.241332655,9558.69,3.980398377,13.38555443,39474.0,4.596311137,1.816354697,5356.43,3.728875434
2015-6-30,1.688471503,5214.0,3.717171027,2.872995466,8871.81,3.948012232,12.9539864,40001.91,4.602080728,1.743957254,5385.34,3.731213127
2015-7-1,1.670199879,5515.0,3.741545517,2.758179891,9107.51,3.959399657,12.50804058,41301.55,4.615966351,1.677910357,5540.46,3.743545824
2015-7-2,1.721311475,5460.0,3.737192643,2.891453342,9171.69,3.962449367,12.89262295,40895.4,4.61167446,1.663994325,5278.19,3.72248502
2015-7-3,1.699223085,4593.0,3.662096445,3.020336663,8163.97,3.9119014,12.01687384,32481.61,4.511637548,1.397891232,3778.5,3.577319427
2015-7-4,1.816604128,3873.0,3.588047497,3.061566604,6527.26,3.814730912,12.10952627,25817.51,4.411914354,1.288484991,2747.05,3.438866564
2015-7-5,1.789473684,4182.0,3.621384028,3.536876337,8265.68,3.917278588,13.34651262,31190.8,4.494026514,1.538793325,3596.16,3.555839006
2015-7-6,1.693973295,4694.0,3.671543085,3.218733309,8919.11,3.95032152,12.95752436,35905.3,4.55515856,1.653796463,4582.67,3.661118585
2015-7-7,1.670058588,5416.0,3.733678656,2.835581252,9195.79,3.963589045,12.64268887,41000.24,4.612786399,1.641662041,5323.91,3.726230705
2015-7-8,1.692032229,5670.0,3.753583059,2.817141152,9440.24,3.974983036,12.52193375,41961.0,4.62284583,1.66718293,5586.73,3.747157683
2015-7-9,1.72195122,6001.0,3.778223627,2.956737446,10304.23,4.013015544,13.03828121,45438.41,4.657423126,1.769704448,6167.42,3.790103525
2015-7-10,1.672235023,5806.0,3.763877031,2.980495392,10348.28,4.014868171,12.97456797,45047.7,4.653672622,1.701261521,5906.78,3.771350796
2015-7-11,1.754246575,6403.0,3.806383502,2.866030137,10461.01,4.019573617,12.01747945,43863.8,4.642106253,1.416254795,5169.33,3.713434258
2015-7-12,1.746216898,5539.0,3.743431365,3.332159521,10569.61,4.024058963,13.10352774,41564.39,4.618721411,1.652890921,5242.97,3.719577373
2015-7-13,1.642450619,4906.0,3.690727544,3.086327419,9218.86,3.96467722,12.99623368,38819.75,4.589052734,1.718972213,5134.57,3.710504079
2015-7-14,1.625,5499.0,3.74028372,2.841811466,9616.69,3.983025617,12.61814716,42699.81,4.630425943,1.761040189,5959.36,3.775199622
2015-7-15,1.670770112,5836.0,3.766115283,2.916221013,10186.36,4.008019021,13.1245949,45844.21,4.661284493,1.795427999,6271.43,3.797366579
2015-7-16,1.665606017,5758.0,3.760271661,2.941559155,10168.97,4.007276966,13.34966734,46149.8,4.664169823,1.773112525,6129.65,3.787435677
2015-7-17,1.663311688,5123.0,3.709524356,3.091886364,9523.01,3.97877424,13.38246753,41218.0,4.615086915,1.782613636,5490.45,3.739607941
2015-7-18,1.795797573,6068.0,3.783045572,2.922713821,9875.85,3.994574485,12.33126665,41667.35,4.619795881,1.499328204,5066.23,3.704684902
2015-7-19,1.769985141,5956.0,3.774954689,3.215780089,10821.1,4.03427141,12.95398217,43590.15,4.639388363,1.58838633,5344.92,3.727941209
2015-7-20,1.692612943,5545.0,3.74390155,3.102100122,10162.48,4.006999704,12.99044567,42556.7,4.628967944,1.84204823,6034.55,3.78064489
2015-7-21,1.639987919,5430.0,3.73479983,2.928643914,9696.74,3.986625751,13.46384778,44578.8,4.649128374,1.768417397,5855.23,3.767543959
2015-7-22,1.677259475,5753.0,3.759894374,2.915341108,9999.62,3.999983496,13.26787464,45508.81,4.658095479,1.795705539,6159.27,3.789529242
2015-7-23,1.66617948,5700.0,3.755874856,2.940122771,10058.16,4.00251854,13.21353405,45203.5,4.655172063,1.777559193,6081.03,3.783977146
2015-7-24,1.698268521,5983.0,3.776919003,2.981617939,10504.24,4.021364636,12.93481692,45569.36,4.658672929,1.633553789,5755.01,3.760046083
2015-7-25,1.771861987,5957.0,3.7750276,2.976662701,10007.54,4.000327335,12.4648602,41906.86,4.622285121,1.474185009,4956.21,3.6951497
2015-7-26,1.74894856,5406.0,3.732876041,3.079883533,9519.92,3.978633299,12.55886445,38819.45,4.589049378,1.492659334,4613.81,3.664059706
2015-7-27,1.69785832,5153.0,3.712060142,3.174797364,9635.51,3.983874706,13.30823723,40390.5,4.606279229,1.746118616,5299.47,3.724232438
2015-7-28,1.667158019,5655.0,3.752432609,3.06245283,10387.84,4.016525252,12.85669222,43609.9,4.639585091,1.696397406,5754.18,3.759983443
2015-7-29,1.633089477,5804.0,3.763727404,2.847388858,10119.62,4.005164205,12.73675014,45266.41,4.655776053,1.7370287,6173.4,3.790524418
2015-7-30,1.684082625,5544.0,3.743823222,2.851278858,9386.41,3.97249952,13.24325942,43596.81,4.639454713,1.760817132,5796.61,3.763174082
2015-7-31,1.701880036,5703.0,3.756103372,3.044622501,10202.53,4.00870788,13.65250671,45749.55,4.660386827,1.727976723,5790.45,3.762712316
2015-8-1,1.762249928,6078.0,3.783760696,3.029507104,10448.77,4.01906517,12.52806611,43209.3,4.635577231,1.448202378,4994.85,3.69852245
2015-8-2,1.782871697,5600.0,3.748188027,3.31402738,10409.36,4.017424029,13.23170965,41560.8,4.618683899,1.562219039,4906.93,3.690809863
2015-8-3,1.66828479,5155.0,3.71222867,3.094006472,9560.48,3.980479697,13.08946278,40446.44,4.606880302,1.678802589,5187.5,3.71495811
2015-8-4,1.723174031,5733.0,3.758381942,2.867397054,9539.83,3.979540636,12.65527803,42104.11,4.624324492,1.659395852,5520.81,3.742002801
2015-8-5,1.706651176,5876.0,3.769081787,2.940984606,10125.81,4.005429774,12.98783328,44717.11,4.650473728,1.725094394,5939.5,3.773749887
2015-8-6,1.687482498,6026.0,3.780029127,2.98158499,10647.24,4.027237044,13.17698124,47055.0,4.672605778,1.785970316,6377.7,3.804664087
2015-8-7,1.715214932,6065.0,3.782830805,3.197132353,11305.06,4.053272872,13.6450509,48248.9,4.683487417,1.748221154,6181.71,3.791108627
2015-8-8,1.756104824,5897.0,3.770631128,3.023621203,10153.32,4.006608074,12.59390411,42290.33,4.626241074,1.512462775,5078.85,3.705765386
2015-8-9,1.727368053,4942.0,3.693902741,3.390929745,9701.45,3.98683665,13.52334848,38690.3,4.587602097,1.613495281,4616.21,3.664285557
2015-8-10,1.672131148,4692.0,3.671358003,3.218285816,9030.51,3.955712278,13.15245902,36905.8,4.567094624,1.864593728,5232.05,3.718671886
2015-8-11,1.697118332,5536.0,3.743196081,2.852847946,9305.99,3.968762582,12.54900061,40934.84,4.612093097,1.725282036,5627.87,3.750344057
2015-8-12,1.666363636,5499.0,3.74028372,3.122863636,10305.45,4.013066961,13.5866697,44836.01,4.651626957,1.848527273,6100.14,3.785339802
2015-8-13,1.674305357,5845.0,3.766784515,3.046989401,10637.04,4.026820792,13.28908622,46392.2,4.666444968,1.827201375,6378.76,3.804736262
2015-8-14,1.676901004,5844.0,3.766710207,3.052467719,10637.85,4.026853862,13.45341176,46885.14,4.671035217,1.774341463,6183.58,3.791239984
2015-8-15,1.742873764,5992.0,3.777571805,2.996265271,10301.16,4.012886133,12.53686736,43101.75,4.634494904,1.452579988,4993.97,3.698445929
2015-8-16,1.770234114,5293.0,3.723701894,3.407454849,10188.29,4.008101298,13.4298495,40155.25,4.603742334,1.653575251,4944.19,3.694095152
2015-8-17,1.680519481,5176.0,3.713994268,3.067798701,9448.82,3.975377576,12.8694026,39637.76,4.598109104,1.739616883,5358.02,3.72900433
2015-8-18,1.690003057,5528.0,3.742568034,3.057887496,10002.35,4.000102047,13.00521247,42540.05,4.628797996,1.689504739,5526.37,3.742439958
2015-8-19,1.632115039,5448.0,3.736237099,3.065862792,10233.85,4.010039047,13.22461055,44143.75,4.644869224,1.77617136,5928.86,3.772971195
2015-8-20,1.664353859,5757.0,3.760196229,2.910849957,10068.63,4.002970382,13.01642093,45023.8,4.653442147,1.703989592,5894.1,3.7704175
2015-8-21,1.685227928,5841.0,3.766487206,3.114965378,10796.47,4.033281782,13.06527986,45284.26,4.655947275,1.764388344,6115.37,3.786422738
2015-8-22,1.784179383,5729.0,3.758078822,3.011809405,9670.92,3.985467791,12.4786048,40068.8,4.602806336,1.444263469,4637.53,3.666286732
2015-8-23,1.786666667,4958.0,3.695306522,3.42405045,9501.74,3.977803142,13.17664865,36565.2,4.563067953,1.617304505,4488.02,3.652054784
2015-8-24,1.671285071,4825.0,3.683497318,3.286563907,9488.31,3.977188865,13.18864565,38075.62,4.580646984,1.677734673,4843.62,3.685170064
2015-8-25,1.631377551,5116.0,3.708930536,2.923322704,9167.54,3.962252814,12.59170918,39487.6,4.596460739,1.636664541,5132.58,3.710335727
2015-8-26,1.676379417,5408.0,3.733036683,2.918642281,9415.54,3.973845233,12.68031618,40906.7,4.611794446,1.723849969,5561.14,3.745163828
2015-8-27,1.693450576,5585.0,3.747023177,3.021546392,9965.06,3.998479918,13.27086416,43767.31,4.641149855,1.767953305,5830.71,3.765721442
2015-8-28,1.676733436,5441.0,3.735678726,3.095192604,10043.9,4.00190238,13.18067797,42771.3,4.63115245,1.69833282,5511.09,3.741237503
2015-8-29,1.757481297,5638.0,3.751125072,3.061009975,9819.72,3.992099104,12.73790835,40863.21,4.61133248,1.490832294,4782.59,3.679663151
2015-8-30,1.756656555,5212.0,3.717004407,3.334250084,9892.72,3.995315717,13.17310752,39084.61,4.592005783,1.553454668,4609.1,3.663616131
2015-8-31,1.684066871,4936.0,3.693375151,3.203804162,9390.35,3.97268178,12.91736609,37860.8,4.578189786,1.686492665,4943.11,3.694000275
2015-9-1,1.618881119,5093.0,3.706973676,2.925731087,9204.35,3.963993125,12.60028608,39640.5,4.598139124,1.686026701,5304.24,3.724623166
2015-9-2,1.679987608,5423.0,3.734239604,2.899680917,9360.17,3.971283736,12.63166047,40775.0,4.61039397,1.70127943,5491.73,3.739709177
2015-9-3,1.683790965,5703.0,3.756103372,2.95322114,10002.56,4.000111165,12.98385001,43976.3,4.643218687,1.664171833,5636.55,3.751013364
2015-9-4,1.664115126,5435.0,3.735199548,3.042783221,9937.73,3.997287193,12.92083282,42199.44,4.625306688,1.541938151,5035.97,3.702083134
2015-9-5,1.769544528,5206.0,3.716504164,3.127923182,9202.35,3.963898747,12.50195445,36780.75,4.565620581,1.320479266,3884.85,3.589374255
2015-9-6,1.792249731,4995.0,3.698535493,3.050584858,8501.98,3.929520079,12.37275206,34482.86,4.537603279,1.332034446,3712.38,3.569652424
2015-9-7,1.715940871,4295.0,3.632963168,3.660531362,9162.31,3.962004982,13.57822613,33986.3,4.531303887,1.70970835,4279.4,3.631382882
2015-9-8,1.635147461,5378.0,3.730620798,3.118875038,10257.98,4.011061848,13.22349042,43492.06,4.638409978,1.764195804,5802.44,3.763610658
2015-9-9,1.608905275,5673.0,3.753812784,3.031344299,10688.52,4.028917574,13.86202496,48877.5,4.689108984,1.83794101,6480.58,3.811613876
2015-9-10,1.652992414,5883.0,3.769598848,11.51057038,40966.12,4.612424833,13.98062939,49757.06,4.696854711,1.903537511,6774.69,3.830889427
2015-9-11,1.626778243,5832.0,3.765817515,3.02055788,10828.7,4.034576322,13.69211158,49086.22,4.69095959,1.892401674,6784.26,3.831502483
2015-9-12,1.723900371,6506.0,3.813314059,2.893222046,10919.02,4.038183661,12.8668495,48559.49,4.686274117,1.572482777,5934.55,3.773387793
2015-9-13,1.729384437,5956.0,3.774954689,3.286225319,11317.76,4.05376048,13.33182636,45914.81,4.661952792,1.721820557,5929.95,3.773051032
2015-9-14,1.642504119,4985.0,3.697665163,3.069492586,9315.91,3.969225284,12.87298517,39069.51,4.591837964,1.719746293,5219.43,3.717623077
2015-9-15,1.653204565,5649.0,3.751971575,2.937603161,10037.79,4.001638106,13.07588528,44680.3,4.65011608,1.752657302,5988.83,3.777341985
2015-9-16,1.638780078,5857.0,3.767675224,2.935498041,10491.47,4.020836343,13.535831,48377.06,4.684639472,1.818545048,6499.48,3.812878612
2015-9-17,1.664219685,6121.0,3.786822379,3.156063078,11608.0,4.064757399,14.08818651,51816.35,4.714466818,2.009578575,7391.23,3.868716717
2015-9-18,1.654488518,6340.0,3.802089258,2.970302714,11382.2,4.056226212,13.47278184,51627.7,4.712882778,1.754063152,6721.57,3.827470726
2015-9-19,1.742898762,7179.0,3.856063953,1945.121828,8011956.81,6.903738599,12.74576353,52499.8,4.720157649,1.554032532,6401.06,3.806251898
2015-9-20,1.68242287,5944.0,3.774078801,3.245397679,11465.99,4.059411559,13.09870082,46277.71,4.66537186,1.581321823,5586.81,3.747163902
2015-9-21,1.608545397,5120.0,3.709269961,3.091112158,9839.01,3.992951402,13.08655671,41654.51,4.61966203,1.745846686,5557.03,3.744842741
2015-9-22,1.646951774,5430.0,3.73479983,2.937667577,9685.49,3.986121597,12.79814983,42195.5,4.625266137,1.761762208,5808.53,3.764066237
2015-9-23,1.667783191,5477.0,3.738542741,2.952761876,9696.87,3.986631573,12.43174482,40825.85,4.610935236,1.63977162,5385.01,3.731186514
2015-9-24,1.613200852,4546.0,3.657629431,3.111841732,8769.17,3.942958489,12.93733144,36457.4,4.561785693,1.76651171,4978.03,3.69705751
2015-9-25,1.680406029,5463.0,3.737431201,3.040916641,9886.02,3.995021485,12.61359582,41006.8,4.61285588,1.570322978,5105.12,3.708005955
2015-9-26,1.752409804,6363.0,3.803661923,2.952814652,10721.67,4.030262436,12.84667034,46646.26,4.668816829,1.500484715,5448.26,3.736257825
2015-9-27,1.72972973,6016.0,3.779307828,3.336866015,11605.62,4.064668346,13.63933295,47437.6,4.676122709,1.723076481,5992.86,3.777634132
2015-9-28,1.658757851,4754.0,3.677059177,3.445523378,9874.87,3.994531387,14.85150384,42564.41,4.629046618,2.012013259,5766.43,3.760907024
2015-9-29,1.631126671,5125.0,3.70969387,2.935299173,9222.71,3.964858553,13.26680458,41684.3,4.619972513,1.893787397,5950.28,3.774537403
2015-9-30,1.648354877,5611.0,3.749040269,2.989776733,10177.2,4.007628309,13.52658931,46044.51,4.663177856,1.939544653,6602.21,3.819689334
2015-10-1,1.619923858,5106.0,3.70808081,3.013886421,9499.77,3.977713091,13.99143401,44101.0,4.644448437,1.92561231,6069.53,3.783155062
2015-10-2,1.642709867,5577.0,3.746400644,2.804945508,9522.79,3.978764207,13.00721944,44159.51,4.645024246,1.718857143,5835.52,3.766079562
2015-10-3,1.758917955,5917.0,3.772101569,2.846090963,9574.25,3.981104763,12.35680737,41568.3,4.618762264,1.59245541,5357.02,3.728923268
2015-10-4,1.726415094,5124.0,3.709609121,3.295956873,9782.4,3.990445417,13.1198248,38939.64,4.590391932,1.653298518,4906.99,3.690815173
2015-10-5,1.670266379,4640.0,3.666517981,3.021735061,8394.38,3.923988625,12.64067675,35115.8,4.545502567,1.735215983,4820.43,3.683085781
2015-10-6,1.637165251,5013.0,3.700097705,2.894928152,8864.27,3.947642976,12.77100261,39104.81,4.59223018,1.756933377,5379.73,3.73076048
2015-10-7,1.634818852,5099.0,3.707485012,2.943215774,9179.89,3.962837477,13.28368067,41431.8,4.617333802,1.849294646,5767.95,3.761021487
2015-10-8,1.648119841,5391.0,3.731669332,3.045029043,9960.29,3.998271983,13.72354632,44889.72,4.652146896,1.983702232,6488.69,3.812157026
2015-10-9,1.669033652,5406.0,3.732876041,3.150487805,10204.43,4.008788751,13.9978234,45338.95,4.656471458,1.921781414,6224.65,3.794114937
2015-10-10,1.748637016,6094.0,3.78490245,2.911830703,10147.73,4.006368903,12.69719369,44249.72,4.645910527,1.534892396,5349.1,3.728280717
2015-10-11,1.760791951,5425.0,3.734399743,3.362723142,10360.55,4.015382811,13.72492697,42286.5,4.626201741,1.733599481,5341.22,3.727640467
2015-10-12,1.688259109,4587.0,3.66152874,3.361071034,9132.03,3.96056733,13.5430622,36796.5,4.565806512,1.818410011,4940.62,3.693781452
2015-10-13,1.646853147,5181.0,3.714413592,2.959726637,9311.3,3.969010319,13.31202479,41879.63,4.622002836,1.814504132,5708.43,3.75651668
2015-10-14,1.653942428,5286.0,3.723127159,2.976332916,9512.36,3.978288278,13.40955257,42856.93,4.632021058,1.90313204,6082.41,3.784075691
2015-10-15,1.623915737,5242.0,3.719497017,2.944343247,9504.34,3.977921964,13.52135378,43646.93,4.639953702,1.808488228,5837.8,3.766249212
2015-10-16,1.668478261,5833.0,3.765891976,3.041618993,10633.5,4.026676235,13.71475973,47946.8,4.680759627,1.87000286,6537.53,3.815413695
2015-10-17,1.735309829,6497.0,3.812712867,2.80465812,10500.64,4.02121577,12.39326923,46400.4,4.666521724,1.593199786,5964.94,3.77560608
2015-10-18,1.726991013,5573.0,3.746089043,3.297861791,10642.2,4.027031416,13.32987605,43015.51,4.633625076,1.724121475,5563.74,3.745366827
2015-10-19,1.665205664,4939.0,3.693639026,3.090937289,9167.72,3.962261341,13.14488537,38987.73,4.59092795,1.835616993,5444.44,3.735953216
2015-10-20,1.643495531,4965.0,3.695919253,2.965627276,8959.16,3.952267293,13.35511089,40345.79,4.605798224,1.84122807,5562.35,3.745258313
